Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Product Bought Together (product.metafields.bls.bought_together),Countdown Timer (product.metafields.bls.countdown_timer),Custom product badge (product.metafields.bls.custom_product_badge),Information product tab (product.metafields.bls.information_product_tab),Short Description (product.metafields.bls.short_description),Add your name here (product.metafields.custom.add_your_name_here),Product grouped (product.metafields.custom.product_grouped),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Custom id identifier for product (product.metafields.kwik-cart.custom-id),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Low stock threshold (product.metafields.sam.lowstockthreshold),Hide product from search (product.metafields.seo.hidden),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Included / International,Price / International,Compare At Price / International,Included / Intl Market,Price / Intl Market,Compare At Price / Intl Market,Status
rose-pink-chiffon-leheriya-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/A6E5E209-2889-4C95-A220-1B8403CAF669.jpg?v=1768557760,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
punch-pink-chiffon-leheriya-dupatta,PUNCH PINK CHIFFON LEHERIYA DUPATTA,"<p>PUNCH PINK leheriya dupatta with gotta lining</p>
<p>handcrafted leheriya : 2.30mt x 44""<br> a slight difference in shade could be possible due to light and camera</p>
<p>happy handloom</p>
<p>dry clean only</p>",Weavekala,,"","BANDHANI, Duppatta",true,Title,Default Title,,,,,,,,,200.0,shopify,2,deny,manual,799.00,,true,true,,,,,87195674,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/88E6D885-4C15-4F98-BC67-0DE5B0FF2F42.jpg?v=1768557260,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
punch-pink-chiffon-leheriya-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/1C366A20-75BA-4E0E-96DD-E38139A66EC1.jpg?v=1768557265,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
punch-pink-chiffon-leheriya-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/308B48E8-B816-4FD6-BEAE-87A8F3FDD074.jpg?v=1768557260,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
palatinate-purple-chiffon-leheriya-dupatta,PALATINATE PURPLE CHIFFON LEHERIYA DUPATTA,"<p>PALATINATE PURPLE leheriya dupatta with gotta lining</p>
<p>handcrafted leheriya : 2.30mt x 44""<br> a slight difference in shade could be possible due to light and camera</p>
<p>happy handloom</p>
<p>dry clean only</p>",Weavekala,,"","BANDHANI, Duppatta",true,Title,Default Title,,,,,,,,,200.0,shopify,1,deny,manual,799.00,,true,true,,,,,96134426,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/3A82C037-A964-46EA-80D7-3845E5C20800.jpg?v=1768555679,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
palatinate-purple-chiffon-leheriya-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/668A7A90-48CE-46B9-AF9F-44153B5BC6C6.jpg?v=1768555678,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
palatinate-purple-chiffon-leheriya-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/844E4DDB-1706-4106-A652-8253E3503280.jpg?v=1768555678,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
slate-gray-chiffon-leheriya-dupatta,SLATE GRAY CHIFFON LEHERIYA DUPATTA,"<p>SLATE GRAY leheriya dupatta with gotta lining</p>
<p>handcrafted leheriya : 2.30mt x 44""<br> a slight difference in shade could be possible due to light and camera</p>
<p>happy handloom</p>
<p>dry clean only</p>",Weavekala,,"","BANDHANI, Duppatta",true,Title,Default Title,,,,,,,,,200.0,shopify,1,deny,manual,799.00,,true,true,,,,,02123034,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/F43CBC00-83F9-418E-BEB3-08EBDC490F61.jpg?v=1768555081,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
slate-gray-chiffon-leheriya-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/5B532B43-5FA6-4C55-AD11-F356BE7F9049.jpg?v=1768555082,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
slate-gray-chiffon-leheriya-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/F0DD58F6-AF19-43B6-B715-92042D7F9385.jpg?v=1768555082,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tiffany-blue-chiffon-leheriya-dupatta,TIFFANY BLUE CHIFFON LEHERIYA DUPATTA,"<p>TIFFANY BLUE leheriya dupatta with gotta lining</p>
<p>handcrafted leheriya : 2.30mt x 44""<br> a slight difference in shade could be possible due to light and camera</p>
<p>happy handloom</p>
<p>dry clean only</p>",Weavekala,,"","BANDHANI, Duppatta",true,Title,Default Title,,,,,,,,,200.0,shopify,2,deny,manual,799.00,,true,true,,,,,64055578,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/65639735-777D-443D-B655-FC6F086E4B54.jpg?v=1768553886,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
tiffany-blue-chiffon-leheriya-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/DF6CF76E-3C7E-48D4-BD57-3AB768675BD6.jpg?v=1768553884,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tiffany-blue-chiffon-leheriya-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/E84EFD0A-D394-4B79-B798-E30E7A5EEE48.jpg?v=1768553884,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
azure-blue-chiffon-leheriya-dupatta,AZURE BLUE CHIFFON LEHERIYA DUPATTA,"<p>AZURE BLUE leheriya dupatta with gotta lining</p>
<p>handcrafted leheriya : 2.30mt x 44""<br> a slight difference in shade could be possible due to light and camera</p>
<p>happy handloom</p>
<p>dry clean only</p>",Weavekala,,"","BANDHANI, Duppatta",true,Title,Default Title,,,,,,,,,200.0,shopify,2,deny,manual,799.00,,true,true,,,,,61616922,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/9BDA3460-881F-4CBF-9BD4-0137B29015D7.jpg?v=1768550409,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
azure-blue-chiffon-leheriya-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/B8493A91-0DCA-4269-8F0B-275907280E5B.jpg?v=1768550409,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
azure-blue-chiffon-leheriya-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/36202447-10E4-4C60-B9D3-FCD3D3238E15.jpg?v=1768550409,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fire-yellow-chiffon-leheriya-dupatta,FIRE YELLOW CHIFFON LEHERIYA DUPATTA,"<p>FIRE YELLOW leheriya dupatta with gotta lining</p>
<p>handcrafted leheriya : 2.30mt x 44""<br> a slight difference in shade could be possible due to light and camera</p>
<p>happy handloom</p>
<p>dry clean only</p>",Weavekala,,"","BANDHANI, Duppatta",true,Title,Default Title,,,,,,,,,200.0,shopify,3,deny,manual,799.00,,true,true,,,,,85587226,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/25313CD1-0F4E-435B-BA2E-404A3E2046B1.jpg?v=1768549737,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
fire-yellow-chiffon-leheriya-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/0522D7CB-D95C-4C6B-90F6-E378B213D1EE.jpg?v=1768549738,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fire-yellow-chiffon-leheriya-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/0AF99FD9-2FD7-4E67-AB28-90218329250F.jpg?v=1768549737,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neon-pink-chiffon-leheriya-dupatta-1,NEON PINK CHIFFON LEHERIYA DUPATTA,"<p>NEON PINK leheriya dupatta with gotta lining</p>
<p>handcrafted leheriya : 2.30mt x 44""<br> a slight difference in shade could be possible due to light and camera</p>
<p>happy handloom</p>
<p>dry clean only</p>",Weavekala,,"","BANDHANI, Duppatta",true,Title,Default Title,,,,,,,,,200.0,shopify,3,deny,manual,799.00,,true,true,,,,,98638874,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/48D9689E-8DCD-491A-B2E6-26CC32B8BB02.jpg?v=1768548564,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
neon-pink-chiffon-leheriya-dupatta-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/A868A9CA-28CA-4D75-8C99-2C543D13A6EE.jpg?v=1768548565,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neon-pink-chiffon-leheriya-dupatta-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/8CA21846-7108-4195-B92F-BAB50A409270.jpg?v=1768548564,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neon-pink-chiffon-leheriya-dupatta,NEON PINK CHIFFON LEHERIYA DUPATTA,"<p>NEON PINK leheriya dupatta with gotta lining</p>
<p>handcrafted leheriya : 2.30mt x 44""<br> a slight difference in shade could be possible due to light and camera</p>
<p>happy handloom</p>
<p>dry clean only</p>",Weavekala,,"","Ajrakh, Cotton",false,Title,Default Title,,,,,,,,,200.0,shopify,0,deny,manual,799.00,,true,true,,,,,68091162,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/7404278F-9A83-4F80-865C-4DFBFAB947BB.jpg?v=1709289939,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,draft
neon-pink-chiffon-leheriya-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/F80258C4-2750-4520-8337-5F62447EE449.jpg?v=1709289939,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
neon-pink-chiffon-leheriya-dupatta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/1DE80D40-5C2C-447D-BE84-2026B35604C6.jpg?v=1709289939,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ballerina-pink-ajrakh-tussar-silk-handblock-suit-set-tss-2,BALLERINA PINK AJRAKH TUSSAR SILK HANDBLOCK SUIT SET TSS- 2,"<table width=""355"">
<tbody>
<tr>
<td width=""355"">BALLERINA PINK Ajrakh Tussar Silk hand block kurta with TUSSAR silk ajrakh hand crafted dupatta 
<p>fabric: 2.5 mtrs meter</p>
<p>dupatta : 2.5 mtrs * 35''</p>
<p>a slight difference in shade could be due to the camera &amp; lights. embrace the imperfection !! happy handloom</p>
<p>dry clean only</p>
</td>
</tr>
</tbody>
</table>",Weavekala,,"","Handblock, LINEN, Silk",false,Title,Default Title,,,,,,,,,490.0,shopify,0,deny,manual,7999.00,,true,true,,,,,19377690,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/60508496-7BC1-4ABE-9C8D-1126F1397288.jpg?v=1768036602,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
ballerina-pink-ajrakh-tussar-silk-handblock-suit-set-tss-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/937E64F4-E0C2-451E-9CE1-503681A4959B.jpg?v=1768036602,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ballerina-pink-ajrakh-tussar-silk-handblock-suit-set-tss-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/583F5DDD-1E58-482F-AF1B-FD3241F8AE45.jpg?v=1768036606,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lime-red-modal-silk-bandhani-sari-with-pichwai-print-bps-41,LIME RED MODAL SILK BANDHANI  SARI WITH PICHWAI PRINT BPS 41,<p> LIME RED MODAL SILK BANDHANI WITH PICHWAI PRINT  NAKSHI ZARI WOVEN SARI WITH BLOUSE PIECE<br> SIZE: 6.3MTRS<br> A SLIGHT DIFFERENCE IN SHADE COULD BE DUE TO THE CAMERA &amp; LIGHTS. EMBRACE THE IMPERFECTION !! HAPPY HANDLOOM<br> DRY CLEAN ONLY</p>,Weavekala,Uncategorized,"",Bandhani pichwai sari,false,Title,Default Title,,,,,,,,BANDHANISILKSARI01-1,850.0,shopify,0,deny,manual,7999.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0831/0312/1690/files/99EEAD77-911C-440F-8DF9-A2DC6BDD2680.jpg?v=1767941315,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
lime-red-modal-silk-bandhani-sari-with-pichwai-print-bps-41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/1C1929BF-C51A-4C77-B2B5-05C5F5DC9984.jpg?v=1767941315,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lime-red-modal-silk-bandhani-sari-with-pichwai-print-bps-41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/45723802-2584-4326-B191-F9A997E54BE1.jpg?v=1767941315,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lime-red-modal-silk-bandhani-sari-with-pichwai-print-bps-41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/855D7B98-D5A9-4064-BDC5-07C4B6C20B0B.jpg?v=1767941316,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pale-pink-jamdani-handwoven-pure-muslin-silk-sari-mjs-56,PALE PINK JAMDANI HANDWOVEN PURE MUSLIN SILK SARI MJS -57,"<table width=""355"">
<tbody>
<tr>
<td width=""355""> PALE PINK handwoven pure muslin silk sari doesn't have its own blouse<br>Sari Length 5.5 meter<br><br> slight difference in shade could be due to camera &amp; lights. embrace the imperfection !! happy handloom<br> dry clean only</td>
</tr>
</tbody>
</table>",Weavekala,,"","Handblock, HANDWOVEN, JAMDANI, Muslin, saree, Silk, Trending",true,Title,Default Title,,,,,,,,,490.0,shopify,2,deny,manual,8499.00,,true,true,,,,,75167258,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/A247BFD4-7A04-4CC2-A22D-CE1CCF697ED9.jpg?v=1767935667,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
pale-pink-jamdani-handwoven-pure-muslin-silk-sari-mjs-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/7631AC38-915F-46E4-A0CD-EAF025ED8811.jpg?v=1767935667,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pale-pink-jamdani-handwoven-pure-muslin-silk-sari-mjs-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/00D08050-1496-469A-B5E1-55C3C0487ADA.jpg?v=1767935667,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pale-pink-jamdani-handwoven-pure-muslin-silk-sari-mjs-56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/85FBFEF6-ABC1-4B40-A83D-985D585300AD.jpg?v=1767935667,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rose-pink-jamdani-handwoven-pure-muslin-silk-sari-mjs-55,ROSE PINK JAMDANI HANDWOVEN PURE MUSLIN SILK SARI MJS -56,"<table width=""355"">
<tbody>
<tr>
<td width=""355"">ROSE PINK handwoven pure muslin silk sari doesn't have its own blouse<br>Sari Length 5.5 meter<br><br> slight difference in shade could be due to camera &amp; lights. embrace the imperfection !! happy handloom<br> dry clean only</td>
</tr>
</tbody>
</table>",Weavekala,,"","Handblock, HANDWOVEN, JAMDANI, Muslin, saree, Silk, Trending",false,Title,Default Title,,,,,,,,,490.0,shopify,0,deny,manual,8499.00,,true,true,,,,,23890202,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/6E22B818-CA99-4A56-9545-BB524CBFFFEC.jpg?v=1767935471,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
rose-pink-jamdani-handwoven-pure-muslin-silk-sari-mjs-55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/5FCB918A-DFD4-4D1B-8E46-5F0F8501DE92.jpg?v=1767935471,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rose-pink-jamdani-handwoven-pure-muslin-silk-sari-mjs-55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/045540E0-D9BD-4200-99A6-82EB7DD9A28F.jpg?v=1767935471,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rose-pink-jamdani-handwoven-pure-muslin-silk-sari-mjs-55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/D0CF50B9-1BF4-44F6-A28E-8A9753DE6C69.jpg?v=1767935471,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ash-gray-handcrafted-leheriya-sari,ASH GREY HANDCRAFTED KOTA SARI,"<p>Ash gray cohandcrafted saree, has its own running blouse piece</p>
<p>however, we are pairing it with a handlock blouse piece(80 cm)</p>
<p>accessories with handmade tassels</p>
<p>size: 5.50 mtrs</p>
<p>blouse length 80 cm<br> a slight difference in shade could be due to the camera &amp; lights. embrace the imperfection !! happy handloom<br> dry clean only</p>",Weavekala,,"","kota, saree",false,Title,Default Title,,,,,,,,,490.0,shopify,1,deny,manual,1499.00,,true,true,,,,,72490778,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/901EE423-C24F-44B7-ABE4-28C7FC6700AF.jpg?v=1767934420,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
ash-gray-handcrafted-leheriya-sari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/291211AD-3D7C-4968-973D-B5EA4E45D8DA.jpg?v=1767934420,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ash-gray-handcrafted-leheriya-sari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/550AAA04-0CCA-47E2-AEE6-25DF30B3A110.jpg?v=1767934421,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ash-gray-handcrafted-leheriya-sari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/0A605DC9-F444-48C1-B8ED-3FE82946BB8E.jpg?v=1767934421,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
watermelon-pink-ajrakh-tussar-handloom-silk-sari-with-border-tas-2,WATERMELON PINK AJRAKH TUSSAR HANDLOOM SILK SARI WITH BORDER TAS 3,"<p>WATERMELON PINK AJRAKH TUSSAR HANDLOOM SILK  SILK  BORDER WITH BLOUSE PIECE SIZE: 6.3MTRS</p>
<p>A SLIGHT DIFFERENCE IN SHADE COULD BE DUE TO THE CAMERA &amp; LIGHTS.</p>
<p>EMBRACE THE IMPERFECTION !! HAPPY HANDLOOM</p>
<p>DRY CLEAN ONLY</p>",Weavekala,,"","Modal, Silk",true,Title,Default Title,,,,,,,,AJRAKHMODAL005,650000.0,shopify,1,deny,manual,12499.00,,true,true,,,,,21291290,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/0E33902C-A5C5-4EA5-858B-861598D99FA7.jpg?v=1767866909,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
watermelon-pink-ajrakh-tussar-handloom-silk-sari-with-border-tas-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/2D9F536B-7A18-4C1A-9817-303E3A4BB282.jpg?v=1767866909,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
watermelon-pink-ajrakh-tussar-handloom-silk-sari-with-border-tas-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/9C200806-992F-40E6-9123-55BB4383CE89.jpg?v=1767866910,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
watermelon-pink-ajrakh-tussar-handloom-silk-sari-with-border-tas-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/BB4BF6AD-E595-4127-8024-A507D58D9175.jpg?v=1767866910,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
navy-blue-ajrakh-tussar-handloom-silk-sari-with-border-tas-1,NAVY BLUE AJRAKH TUSSAR HANDLOOM SILK SARI WITH BORDER TAS 2,"<p>NAVY BLUE AJRAKH TUSSAR HANDLOOM SILK  SILK  BORDER WITH BLOUSE PIECE SIZE: 6.3MTRS</p>
<p>A SLIGHT DIFFERENCE IN SHADE COULD BE DUE TO THE CAMERA &amp; LIGHTS.</p>
<p>EMBRACE THE IMPERFECTION !! HAPPY HANDLOOM</p>
<p>DRY CLEAN ONLY</p>",Weavekala,,"","Modal, Silk",true,Title,Default Title,,,,,,,,AJRAKHMODAL005,650000.0,shopify,1,deny,manual,12499.00,,true,true,,,,,18080026,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/8C852285-83DF-40A5-BDCF-D87C0FAF9B88.jpg?v=1767866570,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
navy-blue-ajrakh-tussar-handloom-silk-sari-with-border-tas-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/A25CE8D0-38B9-4EDC-9910-9985D825E8E7.jpg?v=1767866570,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
navy-blue-ajrakh-tussar-handloom-silk-sari-with-border-tas-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/F330EA90-DCB0-4A02-B011-627599F44949.jpg?v=1767866571,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
navy-blue-ajrakh-tussar-handloom-silk-sari-with-border-tas-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/0814BE5E-D8C2-4BE9-B0ED-AF90EAF518AB.jpg?v=1767866570,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
charcoal-black-ajrakh-tussar-handloom-silk-sari-with-border,CHARCOAL BLACK AJRAKH TUSSAR HANDLOOM SILK SARI WITH BORDER TAS 1,"<p>CHARCOAL BLACK  AJRAKH TUSSAR HANDLOOM SILK  SILK  BORDER WITH BLOUSE PIECE SIZE: 6.3MTRS</p>
<p>A SLIGHT DIFFERENCE IN SHADE COULD BE DUE TO THE CAMERA &amp; LIGHTS.</p>
<p>EMBRACE THE IMPERFECTION !! HAPPY HANDLOOM</p>
<p>DRY CLEAN ONLY</p>",Weavekala,,"","Modal, Silk",true,Title,Default Title,,,,,,,,AJRAKHMODAL005,650000.0,shopify,1,deny,manual,12499.00,,true,true,,,,,15196442,https://cdn.shopify.com/s/files/1/0831/0312/1690/files/88FD701E-38D3-4C1A-9988-4C1A93E9762D.jpg?v=1767866033,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,true,,,active
